AL012011	30	6	2011	6	21.6	-97.0	101.7	575.11	365.02	643.76	877.95	615.46
AL012011	30	6	2011	12	21.6	-97.3	101.7	592.42	557.28	956.85	1367.81	868.5899999999999
AL012011	30	6	2011	13	21.6	-97.4	101.7	609.07	581.98	945.84	899.78	759.1675
AL012011	30	6	2011	18	21.5	-98.1	83.25	856.12	794.92	908.19	952.36	877.8975
AL012011	1	7	2011	0	21.1	-98.7	55.5	629.03	612.5	639.87	826.72	677.03
AL012012	19	5	2012	0	33.1	-77.0	46.25	1013.09	26.48	13.22	1463.48	629.0675
AL012012	19	5	2012	6	32.8	-77.1	55.5	257.39	142.44	0.0	0.0	199.915
AL012012	19	5	2012	12	32.5	-77.3	74.0	1264.83	155.43	35.88	1202.25	664.5975000000001
AL012012	19	5	2012	18	32.3	-77.6	83.25	39.39	207.17	1144.0	1568.22	739.6949999999999
AL012012	20	5	2012	0	32.1	-78.1	92.5	232.09	167.51	1258.26	1600.07	814.4825000000001
AL012012	20	5	2012	6	31.9	-78.7	83.25	184.46	184.12	977.52	1876.59	805.6725
AL012012	20	5	2012	12	31.5	-79.5	74.0	1572.52	2127.01	941.14	1529.24	1542.4775000000002
AL012012	20	5	2012	18	31.1	-79.9	74.0	1530.61	193.19	189.24	1518.11	857.7874999999999
AL012012	21	5	2012	0	30.7	-80.1	64.75	1313.57	0.0	605.63	1518.22	1145.8066666666666
AL012012	21	5	2012	6	30.4	-79.8	64.75	-9999.0	-9999.0	-9999.0	-9999.0	
AL012012	21	5	2012	12	30.4	-79.1	64.75	185.77	51.48	0.0	46.34	94.53000000000002
AL012012	21	5	2012	18	30.5	-78.3	64.75	0.0	1196.18	998.13	889.79	1028.0333333333335
AL012012	22	5	2012	0	30.7	-77.1	64.75	1332.5	1080.01	1024.14	1030.34	1116.7475000000002
AL012012	22	5	2012	6	31.5	-76.1	64.75	1566.97	1343.33	1047.42	1280.17	1309.4725
AL012012	22	5	2012	12	32.5	-74.7	55.5	1213.38	0.0	0.0	1275.75	1244.565
AL012012	22	5	2012	18	33.4	-73.4	55.5	836.59	658.94	645.65	1010.53	787.9275000000001
AL012012	23	5	2012	0	34.1	-71.9	46.25	0.0	1179.99	1050.24	1075.07	1101.7666666666667
AL012012	23	5	2012	6	34.9	-70.1	46.25	-9999.0	-9999.0	-9999.0	-9999.0	
AL012013	5	6	2013	18	25.1	-86.6	64.75	657.24	0.0	517.15	621.54	598.6433333333333
AL012013	6	6	2013	0	25.6	-86.5	74.0	1745.06	1154.44	973.01	560.59	1108.275
AL012013	6	6	2013	6	26.7	-86.1	92.5	708.34	1487.33	1118.16	710.53	1006.0899999999999
AL012013	6	6	2013	12	27.8	-84.9	101.7	638.3	1091.47	1087.34	633.41	862.6299999999999
AL012013	6	6	2013	18	28.9	-83.9	101.7	1062.26	1437.12	941.3	798.94	1059.905
AL012013	6	6	2013	22	29.5	-83.4	92.5	1614.49	1365.37	946.22	899.06	1206.2849999999999
AL012013	7	6	2013	0	29.8	-83.0	74.0	985.2	792.95	950.8	913.36	910.5775000000001
AL012013	7	6	2013	6	31.6	-81.4	74.0	867.17	725.2	0.0	1231.23	941.1999999999999
AL012013	7	6	2013	12	33.5	-80.2	74.0	931.91	446.02	1063.15	1017.07	864.5375
AL012014	28	6	2014	18	32.0	-78.2	37.0	1082.6	266.34	687.65	625.05	665.41
AL012014	29	6	2014	0	31.2	-77.8	37.0	0.0	707.15	0.0	0.0	707.15
AL012014	29	6	2014	6	30.5	-77.4	37.0	285.66	0.0	0.0	235.54	260.6
AL012014	29	6	2014	12	30.0	-77.2	37.0	-9999.0	-9999.0	-9999.0	-9999.0	
AL012014	29	6	2014	18	29.7	-77.2	46.25	-9999.0	-9999.0	-9999.0	-9999.0	
AL012014	30	6	2014	0	29.5	-77.5	46.25	0.0	0.0	720.72	190.79	455.755
AL012014	30	6	2014	6	29.2	-78.0	46.25	0.0	0.0	636.89	350.57	493.73
AL012014	30	6	2014	12	28.7	-78.4	46.25	-9999.0	-9999.0	-9999.0	-9999.0	
AL012014	30	6	2014	18	28.1	-78.7	55.5	323.07	947.73	0.0	370.01	546.9366666666666
AL012014	1	7	2014	0	27.7	-78.9	55.5	111.32	947.53	482.11	258.87	449.9575
AL012014	1	7	2014	6	27.5	-79.1	55.5	33.4	535.23	816.27	266.56	412.865
AL012014	1	7	2014	12	27.5	-79.2	64.75	300.82	0.0	271.97	350.93	307.9066666666667
AL012014	1	7	2014	18	27.7	-79.3	74.0	0.0	0.0	975.07	390.51	682.79
AL012014	2	7	2014	0	27.9	-79.2	83.25	211.88	0.0	0.0	316.86	264.37
AL012014	2	7	2014	6	28.2	-79.1	92.5	236.8	0.0	0.0	319.62	278.21000000000004
AL012014	2	7	2014	12	28.7	-79.0	101.7	289.43	55.66	1016.3	370.38	432.9425
AL012014	2	7	2014	18	29.4	-79.1	111.0	222.64	745.84	1196.09	250.09	603.665
AL012014	3	7	2014	0	30.1	-79.2	120.2	1224.03	1272.23	489.97	1080.69	1016.73
AL012014	3	7	2014	6	30.9	-79.1	129.5	296.32	248.81	801.49	289.72	409.08500000000004
AL012014	3	7	2014	12	31.8	-78.8	148.0	329.52	170.68	985.35	229.38	428.73249999999996
AL012014	3	7	2014	18	32.9	-78.3	148.0	965.24	965.18	988.92	1131.29	1012.6575
AL012014	4	7	2014	0	34.0	-77.3	157.2	324.24	447.34	894.67	207.87	468.53
AL012014	4	7	2014	3	34.7	-76.6	157.2	273.88	294.48	1054.75	320.68	485.9475
AL012015	6	5	2015	6	26.8	-79.2	46.25	676.2	199.93	137.2	774.33	446.915
AL012015	6	5	2015	12	28.2	-78.5	46.25	876.59	117.55	219.98	0.0	404.70666666666665
AL012015	6	5	2015	18	29.7	-77.8	46.25	899.99	336.05	265.98	747.32	562.335
